Category: ALL
Cores: 10
mu: 0.000313248
lambdaD: 2.21132399
I_percentage: 1
NSteps: 50
Weights threshold: 0.0
Weights threshold mode: NO
Subjects: 212
Total time (s): 3894.31
Triangles count: 10955.75
+------+---------+--------+-------------+------------+
|  CG  | Avg MSE | SD MSE | Avg Pearson | SD Pearson |
+------+---------+--------+-------------+------------+
|  AD  |  0.003  |  0.0   |    0.9662   |    0.02    |
| LMCI |  0.0064 |  0.02  |    0.9225   |    0.18    |
| MCI  |  0.0107 |  0.01  |    0.7677   |    0.28    |
| EMCI |  0.0064 |  0.02  |    0.9163   |    0.2     |
|  CN  |  0.0044 |  0.01  |    0.9453   |    0.1     |
| ALL  |  0.0061 |  0.02  |    0.9093   |    0.19    |
+------+---------+--------+-------------+------------+
+---------------------------------------------------------------------------------+--------+---------+
|                                        ID                                       |  MSE   | Pearson |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI4674/ | 0.0006 |  0.965  |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI4706/ | 0.0005 |  0.9659 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI4858/ | 0.001  |  0.9658 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI4874/ | 0.0012 |  0.9831 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI4891/ | 0.0013 |  0.9796 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI4893/ | 0.0057 |  0.9644 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI4919/ | 0.0166 |  0.9237 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI4926/ | 0.0057 |  0.9701 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI4944/ | 0.0007 |  0.9605 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI4974/ | 0.0009 |  0.9537 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI5004/ | 0.0008 |  0.9819 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI5007/ | 0.0004 |  0.9621 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4030/ | 0.0015 |  0.9602 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4061/ | 0.0012 |  0.9753 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4094/ | 0.0014 |  0.9667 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4114/ | 0.0008 |  0.9282 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4115/ | 0.0006 |  0.9205 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4162/ | 0.0009 |  0.9463 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4187/ | 0.0014 |  0.959  |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4197/ | 0.0006 |  0.978  |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4210/ | 0.0355 |  0.5556 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4214/ | 0.008  |  0.8109 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4229/ | 0.0009 |  0.9823 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4240/ | 0.1577 | -0.2285 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4287/ | 0.0009 |  0.9753 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4354/ | 0.0005 |  0.9558 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4414/ | 0.0047 |  0.9658 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4430/ | 0.0011 |  0.9622 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4458/ | 0.0004 |  0.9782 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4489/ | 0.0032 |  0.9393 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4507/ | 0.0005 |  0.9838 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4510/ | 0.0032 |  0.9597 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4538/ | 0.0027 |  0.8698 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4584/ | 0.0014 |  0.9715 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4611/ | 0.0007 |  0.9764 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-LMCI4626/ | 0.0016 |  0.9548 |
