Category: ALL
LR: 0.0001
Weight Decay: 0.0
Batch: 8
Epochs: 30
Hidden1: 64
Hidden2: 64
Hidden3: 64
Dropout: 0.5
Negative Slope: 0.05
Subjects: 212
Total time (s): 2119.85
+------+---------+--------+-------------+------------+
|  CG  | Avg MSE | SD MSE | Avg Pearson | SD Pearson |
+------+---------+--------+-------------+------------+
|  AD  |  0.0029 | 0.0027 |    0.9613   |   0.0179   |
| LMCI |  0.0062 | 0.0222 |    0.9164   |   0.1821   |
| MCI  |  0.0092 | 0.0093 |    0.7641   |   0.2775   |
| EMCI |  0.0064 | 0.0203 |    0.915    |   0.1976   |
|  CN  |  0.0043 | 0.0099 |    0.9391   |   0.1017   |
| ALL  |  0.0058 | 0.0163 |    0.905    |   0.188    |
+------+---------+--------+-------------+------------+
+-------------------------------------------------------------------+--------+---------+
|                                 ID                                |  MSE   | Pearson |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4414/ | 0.0042 |  0.963  |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4430/ | 0.001  |  0.9647 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4458/ | 0.0005 |  0.977  |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4489/ | 0.0032 |  0.9392 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4507/ | 0.0008 |  0.9698 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4510/ | 0.0043 |  0.939  |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4538/ | 0.0022 |  0.8836 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4584/ | 0.0013 |  0.9669 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4611/ | 0.0008 |  0.9683 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4626/ | 0.0014 |  0.9507 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4630/ | 0.0034 |  0.9103 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4631/ | 0.0121 |  0.9618 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4654/ | 0.0025 |  0.9664 |
